replication,seed,scenario_A,scenario_B,delta_final_fitness_A_minus_B,delta_final_risk_A_minus_B,delta_final_trade_A_minus_B,delta_switches_A_minus_B
54,54,sequential,coordinated,2.12018367997727,-15.550816884188,-98.8749689246074,252
54,54,sequential,delayed_coordination,3.16731276016489,-8.2952087373161,-84.9219712707131,245
54,54,coordinated,delayed_coordination,1.04712908018762,7.25560814687185,13.9529976538943,-7
55,55,early_mover,sequential,1.49983950417955,5.86746281232303,74.8317944036153,-75
55,55,early_mover,coordinated,2.93520399717958,-9.72180854021747,26.0037419337341,69
55,55,early_mover,delayed_coordination,0.900025660317866,14.2442090735078,94.3451293738326,-132
55,55,sequential,coordinated,1.43536449300004,-15.5892713525405,-48.8280524698812,144
55,55,sequential,delayed_coordination,-0.599813843861682,8.37674626118476,19.5133349702173,-57
55,55,coordinated,delayed_coordination,-2.03517833686172,23.9660176137253,68.3413874400985,-201
56,56,early_mover,sequential,4.83476371372774,4.90172839981028,29.866331974041,170
56,56,early_mover,coordinated,5.2399274693912,1.12641610767753,-10.7861744319778,60
56,56,early_mover,delayed_coordination,4.79950235615662,4.61456442893353,8.42849259010495,185
56,56,sequential,coordinated,0.405163755663466,-3.77531229213275,-40.6525064060188,-110
56,56,sequential,delayed_coordination,-0.035261357571116,-0.287163970876747,-21.4378393839361,15
56,56,coordinated,delayed_coordination,-0.440425113234582,3.48814832125601,19.2146670220827,125
57,57,early_mover,sequential,0.91585475403248,29.3275864801311,98.369729639159,-120
57,57,early_mover,coordinated,1.10964142712676,30.1323234730146,75.5524974280031,-152
57,57,early_mover,delayed_coordination,0.359249328861424,17.874110724043,119.396507361089,-191
57,57,sequential,coordinated,0.19378667309428,0.804736992883448,-22.8172322111559,-32
57,57,sequential,delayed_coordination,-0.556605425171057,-11.4534757560881,21.0267777219301,-71
57,57,coordinated,delayed_coordination,-0.750392098265337,-12.2582127489715,43.844009933086,-39
58,58,early_mover,sequential,1.77671859871407,14.242676493074,90.7016495381279,-49
58,58,early_mover,coordinated,1.94404016725784,2.33747012369901,44.1801811077862,0
58,58,early_mover,delayed_coordination,2.48662447640613,7.56678922349039,75.0831604739449,-74
58,58,sequential,coordinated,0.16732156854377,-11.905206369375,-46.5214684303417,49
58,58,sequential,delayed_coordination,0.709905877692066,-6.67588726958357,-15.618489064183,-25
58,58,coordinated,delayed_coordination,0.542584309148296,5.22931909979138,30.9029793661587,-74
59,59,early_mover,sequential,-1.33301037667835,26.4173028841358,116.609463031162,5
59,59,early_mover,coordinated,-3.26602587372692,10.511293735109,83.4784663529265,-45
59,59,early_mover,delayed_coordination,3.22556998850811,19.4288211354822,81.3642748543084,27
59,59,sequential,coordinated,-1.93301549704857,-15.9060091490268,-33.1309966782353,-50
59,59,sequential,delayed_coordination,4.55858036518646,-6.98848174865358,-35.2451881768534,22
59,59,coordinated,delayed_coordination,6.49159586223503,8.91752740037325,-2.11419149861808,72
60,60,early_mover,sequential,1.95819755025694,13.4846097814456,32.7206926004205,74
60,60,early_mover,coordinated,10.4429363246321,-23.8002743656907,-115.887147074146,726
60,60,early_mover,delayed_coordination,5.28593545324418,-0.307521099016299,-6.4670512572136,69
60,60,sequential,coordinated,8.48473877437519,-37.2848841471363,-148.607839674567,652
60,60,sequential,delayed_coordination,3.32773790298724,-13.7921308804619,-39.1877438576341,-5
60,60,coordinated,delayed_coordination,-5.15700087138795,23.4927532666744,109.420095816932,-657
61,61,early_mover,sequential,-1.17964314173039,18.7599693590165,69.1980971823259,-105
61,61,early_mover,coordinated,2.54739689848915,13.9504471736927,-6.37206210404747,122
61,61,early_mover,delayed_coordination,0.839351411130366,0.887663994130207,38.066682059286,-35
61,61,sequential,coordinated,3.72704004021955,-4.80952218532371,-75.5701592863734,227
61,61,sequential,delayed_coordination,2.01899455286076,-17.8723053648862,-31.1314151230399,70
61,61,coordinated,delayed_coordination,-1.70804548735879,-13.0627831795625,44.4387441633335,-157
62,62,early_mover,sequential,3.33511038812631,2.18323929733072,25.1665995173976,-28
62,62,early_mover,coordinated,6.74010669243192,-29.541449544953,-59.9262066356619,182
62,62,early_mover,delayed_coordination,4.00243678094317,4.30504067210794,-7.73327868855927,28
62,62,sequential,coordinated,3.40499630430561,-31.7246888422837,-85.0928061530594,210
62,62,sequential,delayed_coordination,0.667326392816861,2.12180137477722,-32.8998782059568,56
62,62,coordinated,delayed_coordination,-2.73766991148875,33.8464902170609,52.1929279471026,-154
63,63,early_mover,sequential,1.0342278105105,13.053666635384,69.1527368323505,-13
63,63,early_mover,coordinated,0.262277217051818,10.5260824447341,5.74938864119849,-133
63,63,early_mover,delayed_coordination,-1.03458984676224,16.9663034975206,121.94150194475,-204
63,63,sequential,coordinated,-0.771950593458683,-2.52758419064997,-63.403348191152,-120
63,63,sequential,delayed_coordination,-2.06881765727275,3.91263686213657,52.7887651123999,-191
63,63,coordinated,delayed_coordination,-1.29686706381406,6.44022105278654,116.192113303552,-71
64,64,early_mover,sequential,5.11948904175858,-0.373386842955199,9.0112712029736,212
64,64,early_mover,coordinated,7.80393956874542,-9.42821697604592,-56.4555855579474,340
64,64,early_mover,delayed_coordination,5.83126823136246,6.95006793465876,-2.06709506072002,166
64,64,sequential,coordinated,2.68445052698684,-9.05483013309072,-65.466856760921,128
64,64,sequential,delayed_coordination,0.711779189603874,7.32345477761396,-11.0783662636936,-46
64,64,coordinated,delayed_coordination,-1.97267133738296,16.3782849107047,54.3884904972274,-174
65,65,early_mover,sequential,6.01807209993834,-9.32863380558294,31.1610173893523,241
65,65,early_mover,coordinated,9.27061067989678,-20.0999233574501,-59.4357794251594,410
65,65,early_mover,delayed_coordination,0.888491672673865,15.9343845236523,102.385667181247,15
65,65,sequential,coordinated,3.25253857995844,-10.7712895518671,-90.5967968145117,169
65,65,sequential,delayed_coordination,-5.12958042726447,25.2630183292353,71.2246497918943,-226
65,65,coordinated,delayed_coordination,-8.38211900722291,36.0343078811024,161.821446606406,-395
66,66,early_mover,sequential,5.20299502080843,5.54412176883289,40.6088222806404,122
66,66,early_mover,coordinated,9.9691361441739,-16.9024421222132,-95.0555321137215,345
66,66,early_mover,delayed_coordination,5.16363787103316,1.13094571929213,21.2419216158485,38
66,66,sequential,coordinated,4.76614112336547,-22.4465638910461,-135.664354394362,223
66,66,sequential,delayed_coordination,-0.0393571497752703,-4.41317604954077,-19.366900664792,-84
66,66,coordinated,delayed_coordination,-4.80549827314074,18.0333878415053,116.29745372957,-307
67,67,early_mover,sequential,3.15320364580923,2.39303052937061,30.0496400905088,-42
67,67,early_mover,coordinated,4.14747413881103,2.59074083952686,29.2186332291872,-19
67,67,early_mover,delayed_coordination,1.44591458573383,6.61588872509455,58.1458521781256,-98
67,67,sequential,coordinated,0.994270493001807,0.197710310156253,-0.831006861321612,23
67,67,sequential,delayed_coordination,-1.7072890600754,4.22285819572394,28.0962120876168,-56
67,67,coordinated,delayed_coordination,-2.7015595530772,4.02514788556769,28.9272189489384,-79
68,68,early_mover,sequential,1.17763344348459,20.4898388864657,120.386120847792,-170
68,68,early_mover,coordinated,4.73484681165145,12.4479868765758,27.664250292007,75
68,68,early_mover,delayed_coordination,0.937026770970263,14.3937382299167,92.8979446081155,-53
68,68,sequential,coordinated,3.55721336816686,-8.04185200988996,-92.7218705557852,245
68,68,sequential,delayed_coordination,-0.240606672514332,-6.096100656549,-27.4881762396767,117
68,68,coordinated,delayed_coordination,-3.79782004068119,1.94575135334097,65.2336943161085,-128
69,69,early_mover,sequential,0.369422831392825,14.3316435479548,69.557875273812,-63
69,69,early_mover,coordinated,2.73939165797815,11.324149959277,39.3802512322704,113
69,69,early_mover,delayed_coordination,-0.44244439075095,19.1404594891624,96.8291180839567,-177
69,69,sequential,coordinated,2.36996882658532,-3.00749358867785,-30.1776240415415,176
69,69,sequential,delayed_coordination,-0.811867222143775,4.80881594120763,27.2712428101447,-114
69,69,coordinated,delayed_coordination,-3.1818360487291,7.81630952988547,57.4488668516863,-290
70,70,early_mover,sequential,-1.18936064624788,22.7365503290762,126.399566205491,-219
70,70,early_mover,coordinated,0.0822481960784813,18.0130492693821,106.743646163514,-237
70,70,early_mover,delayed_coordination,1.3701256101631,5.63202480207769,84.6203250022595,-90
70,70,sequential,coordinated,1.27160884232636,-4.72350105969417,-19.6559200419774,-18
70,70,sequential,delayed_coordination,2.55948625641098,-17.1045255269985,-41.7792412032315,129
70,70,coordinated,delayed_coordination,1.28787741408462,-12.3810244673044,-22.1233211612541,147
71,71,early_mover,sequential,0.815979495238508,6.17252761672873,57.6980245162149,-31
71,71,early_mover,coordinated,2.41874737967591,-4.73545342544526,15.0296083081851,90
71,71,early_mover,delayed_coordination,1.37362262802257,0.900145101577181,53.0063160918271,14
71,71,sequential,coordinated,1.6027678844374,-10.907981042174,-42.6684162080298,121
71,71,sequential,delayed_coordination,0.557643132784065,-5.27238251515155,-4.6917084243878,45
71,71,coordinated,delayed_coordination,-1.04512475165333,5.63559852702244,37.976707783642,-76
72,72,early_mover,sequential,5.09605281184915,2.89903222049236,-5.87914822507446,210
72,72,early_mover,coordinated,7.65283028506286,0.603971470869851,-57.7965298774056,330
72,72,early_mover,delayed_coordination,-1.24040435321352,22.3818986208691,110.231991238181,-162
72,72,sequential,coordinated,2.55677747321371,-2.29506074962251,-51.9173816523312,120
72,72,sequential,delayed_coordination,-6.33645716506267,19.4828664003767,116.111139463255,-372
72,72,coordinated,delayed_coordination,-8.89323463827638,21.7779271499992,168.028521115586,-492
73,73,early_mover,sequential,0.124550652319598,4.94613196094855,82.2175670313977,-80
73,73,early_mover,coordinated,2.32261495870512,0.494341505820614,-2.54852502656558,-33
73,73,early_mover,delayed_coordination,2.40262703618984,3.17524230806646,47.5210644773081,44
73,73,sequential,coordinated,2.19806430638552,-4.45179045512793,-84.7660920579633,47
73,73,sequential,delayed_coordination,2.27807638387024,-1.77088965288209,-34.6965025540896,124
73,73,coordinated,delayed_coordination,0.0800120774847244,2.68090080224584,50.0695895038737,77
74,74,early_mover,sequential,4.19373036477758,-14.835582535947,-13.2745351607098,234
74,74,early_mover,coordinated,3.35854739242707,-0.606203791986275,59.6853835405288,16
74,74,early_mover,delayed_coordination,2.26520705192945,6.9841075460792,66.5971980590639,-147
74,74,sequential,coordinated,-0.835182972350509,14.2293787439607,72.9599187012386,-218
74,74,sequential,delayed_coordination,-1.92852331284813,21.8196900820262,79.8717332197737,-381
74,74,coordinated,delayed_coordination,-1.09334034049762,7.59031133806548,6.91181451853504,-163
75,75,early_mover,sequential,1.98485272630613,10.4706412241529,48.8907677616742,-29
75,75,early_mover,coordinated,1.90361119205947,16.9749084062778,86.0081858073661,-222
75,75,early_mover,delayed_coordination,4.71161658415022,2.06885572466439,7.80825454489468,89
75,75,sequential,coordinated,-0.0812415342466579,6.50426718212486,37.1174180456919,-193
75,75,sequential,delayed_coordination,2.72676385784409,-8.40178549948854,-41.0825132167795,118
75,75,coordinated,delayed_coordination,2.80800539209075,-14.9060526816134,-78.1999312624714,311
76,76,early_mover,sequential,2.42713685506754,19.6083618634642,62.803353793832,-174
76,76,early_mover,coordinated,6.2095104864307,6.45606885769106,-17.0850458677633,26
76,76,early_mover,delayed_coordination,3.13789639747313,10.2058742246185,42.3763943771555,-123
76,76,sequential,coordinated,3.78237363136316,-13.1522930057731,-79.8883996615953,200
76,76,sequential,delayed_coordination,0.710759542405583,-9.40248763884568,-20.4269594166765,51
76,76,coordinated,delayed_coordination,-3.07161408895757,3.74980536692746,59.4614402449188,-149
77,77,early_mover,sequential,3.08787409051347,11.7872452926342,46.9122589896599,-118
77,77,early_mover,coordinated,2.82467128162159,-6.88440222139087,15.7715888841196,-21
77,77,early_mover,delayed_coordination,2.43781428631559,5.32668078832489,65.622157203803,5
77,77,sequential,coordinated,-0.263202808891876,-18.671647514025,-31.1406701055403,97
77,77,sequential,delayed_coordination,-0.65005980419788,-6.46056450430927,18.7098982141431,123
77,77,coordinated,delayed_coordination,-0.386856995306005,12.2110830097158,49.8505683196834,26
78,78,early_mover,sequential,1.12910695655665,16.862971024428,62.5945047350879,-38
78,78,early_mover,coordinated,2.8557214641752,5.73840502249431,3.11105993735146,40
78,78,early_mover,delayed_coordination,3.0093660830271,9.76682885670698,17.6950637886264,4
78,78,sequential,coordinated,1.72661450761855,-11.1245660019337,-59.4834447977364,78
78,78,sequential,delayed_coordination,1.88025912647045,-7.09614216772104,-44.8994409464615,42
78,78,coordinated,delayed_coordination,0.153644618851899,4.02842383421267,14.5840038512749,-36
79,79,early_mover,sequential,4.12931360145947,12.0252660416282,29.8865109376713,150
79,79,early_mover,coordinated,10.7435090283591,-6.1181349112629,-101.087347737692,649
79,79,early_mover,delayed_coordination,2.68735070071665,10.7055552013267,44.846694663516,6
79,79,sequential,coordinated,6.6141954268996,-18.1434009528911,-130.973858675364,499
79,79,sequential,delayed_coordination,-1.44196290074282,-1.31971084030155,14.9601837258447,-144
79,79,coordinated,delayed_coordination,-8.05615832764242,16.8236901125896,145.934042401208,-643
80,80,early_mover,sequential,-0.939040678093164,14.0520608380315,125.123351155838,-30
80,80,early_mover,coordinated,5.04613921317657,-15.117730937186,20.0642126809714,112
80,80,early_mover,delayed_coordination,-0.402930943255996,6.83980258760323,86.3545019335716,-187
80,80,sequential,coordinated,5.98517989126974,-29.1697917752175,-105.059138474867,142
80,80,sequential,delayed_coordination,0.536109734837169,-7.21225825042825,-38.7688492222667,-157
80,80,coordinated,delayed_coordination,-5.44907015643257,21.9575335247892,66.2902892526001,-299
81,81,early_mover,sequential,-1.41086611286735,24.7633325579194,143.339352926529,-59
81,81,early_mover,coordinated,1.9980923884019,2.23698452669845,8.52893568266927,84
81,81,early_mover,delayed_coordination,1.25545236205855,19.7677737799639,92.7659638469777,-58
81,81,sequential,coordinated,3.40895850126925,-22.5263480312209,-134.81041724386,143
81,81,sequential,delayed_coordination,2.6663184749259,-4.99555877795547,-50.5733890795511,1
81,81,coordinated,delayed_coordination,-0.742640026343352,17.5307892532655,84.2370281643084,-142
82,82,early_mover,sequential,6.14544754497473,3.27671210486452,-10.4980898983997,196
82,82,early_mover,coordinated,9.00321254478155,-9.79695839319186,-57.834596624062,242
82,82,early_mover,delayed_coordination,4.46099469607373,10.6160981631268,32.7484218562151,-27
82,82,sequential,coordinated,2.85776499980682,-13.0736704980564,-47.3365067256623,46
82,82,sequential,delayed_coordination,-1.684452848901,7.33938605826225,43.2465117546149,-223
82,82,coordinated,delayed_coordination,-4.54221784870782,20.4130565563186,90.5830184802771,-269
83,83,early_mover,sequential,4.41071352209977,16.9541529699019,21.273620665947,229
83,83,early_mover,coordinated,2.84671116282297,21.4391861855199,-56.0393152364074,292
83,83,early_mover,delayed_coordination,1.27829806623912,20.1635595412058,79.0666804219807,105
83,83,sequential,coordinated,-1.5640023592768,4.48503321561793,-77.3129359023544,63
83,83,sequential,delayed_coordination,-3.13241545586065,3.20940657130382,57.7930597560337,-124
83,83,coordinated,delayed_coordination,-1.56841309658385,-1.27562664431412,135.105995658388,-187
84,84,early_mover,sequential,-2.96947708351321,65.3614378308333,224.201880556723,-221
84,84,early_mover,coordinated,-2.03364129229577,81.7056791796397,141.879975597656,-477
84,84,early_mover,delayed_coordination,-3.65763693796664,79.606198108737,226.757650838089,-273
84,84,sequential,coordinated,0.935835791217443,16.3442413488065,-82.3219049590668,-256
84,84,sequential,delayed_coordination,-0.688159854453431,14.2447602779037,2.55577028136554,-52
84,84,coordinated,delayed_coordination,-1.62399564567087,-2.09948107090275,84.8776752404324,204
85,85,early_mover,sequential,4.98661835994962,1.25727143500194,8.2603578767978,223
85,85,early_mover,coordinated,2.90117034877792,-4.07019167387125,16.4088188021356,64
85,85,early_mover,delayed_coordination,3.19832712771932,3.9906157923869,33.1768241592245,77
85,85,sequential,coordinated,-2.08544801117169,-5.32746310887319,8.14846092533776,-159
85,85,sequential,delayed_coordination,-1.78829123223029,2.73334435738496,24.9164662824267,-146
85,85,coordinated,delayed_coordination,0.2971567789414,8.06080746625815,16.7680053570889,13
86,86,early_mover,sequential,6.13046396377963,-19.2421730809824,-17.5318199960047,101
86,86,early_mover,coordinated,7.5547526018505,-29.6782333871053,-83.3829451869515,170
86,86,early_mover,delayed_coordination,3.19561926144702,8.47903007890085,42.4534297314381,-10
86,86,sequential,coordinated,1.42428863807086,-10.4360603061229,-65.8511251909467,69
86,86,sequential,delayed_coordination,-2.93484470233261,27.7212031598832,59.9852497274428,-111
86,86,coordinated,delayed_coordination,-4.35913334040347,38.1572634660061,125.83637491839,-180
87,87,early_mover,sequential,-1.96727572850617,26.907193604774,191.595850248595,-233
87,87,early_mover,coordinated,-2.59972186422985,38.9658492086235,218.17371246052,-485
87,87,early_mover,delayed_coordination,0.421411874630977,13.6008671438145,153.800688237164,-154
87,87,sequential,coordinated,-0.632446135723683,12.0586556038496,26.5778622119253,-252
87,87,sequential,delayed_coordination,2.38868760313714,-13.3063264609594,-37.7951620114309,79
87,87,coordinated,delayed_coordination,3.02113373886083,-25.364982064809,-64.3730242233562,331
88,88,early_mover,sequential,0.0479569650654668,7.44036168687677,101.714301915734,-180
88,88,early_mover,coordinated,0.58663973107933,13.6234010482615,75.5735710144352,-250
88,88,early_mover,delayed_coordination,2.27009414576334,7.6663134749794,52.0003534868692,-4
88,88,sequential,coordinated,0.538682766013864,6.18303936138471,-26.1407309012984,-70
88,88,sequential,delayed_coordination,2.22213718069787,0.225951788102634,-49.7139484288643,176
88,88,coordinated,delayed_coordination,1.68345441468401,-5.95708757328208,-23.5732175275659,246
89,89,early_mover,sequential,6.47454721170497,2.75938018034844,-40.4540592982974,134
89,89,early_mover,coordinated,-0.873418003150746,23.0164694225302,115.935027285539,-416
89,89,early_mover,delayed_coordination,1.82896246311944,13.1326171855322,87.4357203489405,-115
89,89,sequential,coordinated,-7.34796521485572,20.2570892421817,156.389086583836,-550
89,89,sequential,delayed_coordination,-4.64558474858553,10.3732370051838,127.889779647238,-249
89,89,coordinated,delayed_coordination,2.70238046627018,-9.88385223699794,-28.4993069365983,301
90,90,early_mover,sequential,4.75863998917927,3.98508647577995,-9.48192615035532,194
90,90,early_mover,coordinated,7.04696383177493,-9.1853855930392,-44.0561063371981,174
90,90,early_mover,delayed_coordination,2.88059278418353,9.39964156923145,36.2727739094776,29
90,90,sequential,coordinated,2.28832384259566,-13.1704720688192,-34.5741801868428,-20
90,90,sequential,delayed_coordination,-1.87804720499574,5.4145550934515,45.7547000598329,-165
90,90,coordinated,delayed_coordination,-4.1663710475914,18.5850271622706,80.3288802466757,-145
91,91,early_mover,sequential,4.34616458125572,4.05527639080827,18.5579065435891,87
91,91,early_mover,coordinated,-1.28321242760678,24.5776795675031,120.176977983608,-301
91,91,early_mover,delayed_coordination,3.93245583319087,1.3237524807675,17.5767883274739,117
91,91,sequential,coordinated,-5.62937700886251,20.5224031766949,101.619071440019,-388
91,91,sequential,delayed_coordination,-0.413708748064849,-2.73152391004078,-0.981118216115192,30
91,91,coordinated,delayed_coordination,5.21566826079766,-23.2539270867356,-102.600189656134,418
92,92,early_mover,sequential,2.67867600731044,8.18551059251757,47.8110941524692,-37
92,92,early_mover,coordinated,6.43421551385725,-5.60407702151531,15.4115007332575,61
92,92,early_mover,delayed_coordination,1.54710663092052,11.5946313649789,63.1669432534991,-90
92,92,sequential,coordinated,3.75553950654681,-13.7895876140329,-32.3995934192117,98
92,92,sequential,delayed_coordination,-1.13156937638992,3.40912077246134,15.3558491010299,-53
92,92,coordinated,delayed_coordination,-4.88710888293673,17.1987083864942,47.7554425202416,-151
93,93,early_mover,sequential,4.32502027029375,0.797666058817612,23.9266284341252,215
93,93,early_mover,coordinated,6.06910956486985,-16.8693385660744,-53.6946453880912,350
93,93,early_mover,delayed_coordination,1.28532458852209,12.1502813672017,65.97479661886,1
93,93,sequential,coordinated,1.7440892945761,-17.667004624892,-77.6212738222164,135
93,93,sequential,delayed_coordination,-3.03969568177166,11.3526153083841,42.0481681847348,-214
93,93,coordinated,delayed_coordination,-4.78378497634776,29.0196199332761,119.669442006951,-349
94,94,early_mover,sequential,3.99823923682177,5.43551094020302,-1.65905104667581,-3
94,94,early_mover,coordinated,1.68788082823102,3.61106491461271,23.1571184492127,-62
94,94,early_mover,delayed_coordination,2.81178748764106,2.17949683209224,30.8345628841294,-55
94,94,sequential,coordinated,-2.31035840859076,-1.8244460255903,24.8161694958885,-59
94,94,sequential,delayed_coordination,-1.18645174918072,-3.25601410811078,32.4936139308052,-52
94,94,coordinated,delayed_coordination,1.12390665941004,-1.43156808252047,7.67744443491665,7
95,95,early_mover,sequential,1.51656719074357,5.20478986886843,51.1661749402779,-30
95,95,early_mover,coordinated,7.46156004742042,-6.2608388630245,-85.057901735217,263
95,95,early_mover,delayed_coordination,-1.76273202580398,12.5838956221553,83.8947028145308,-205
95,95,sequential,coordinated,5.94499285667685,-11.4656287318929,-136.224076675495,293
95,95,sequential,delayed_coordination,-3.27929921654756,7.37910575328686,32.7285278742529,-175
95,95,coordinated,delayed_coordination,-9.2242920732244,18.8447344851798,168.952604549748,-468
96,96,early_mover,sequential,0.933627147690316,4.38821787124596,51.7873350681803,-22
96,96,early_mover,coordinated,2.40322186626807,10.6054570428066,25.5861434148455,-53
96,96,early_mover,delayed_coordination,2.34731601875595,23.1668396016855,80.0629139707535,4
96,96,sequential,coordinated,1.46959471857775,6.21723917156066,-26.2011916533347,-31
96,96,sequential,delayed_coordination,1.41368887106563,18.7786217304396,28.2755789025732,26
96,96,coordinated,delayed_coordination,-0.0559058475121219,12.5613825588789,54.4767705559079,57
97,97,early_mover,sequential,5.06825861644846,5.1597829108033,41.096497587896,81
97,97,early_mover,coordinated,11.8569301051822,-40.137601985098,-75.2801448553391,438
97,97,early_mover,delayed_coordination,4.197792174513,4.78780381026104,45.4220625387925,176
97,97,sequential,coordinated,6.78867148873378,-45.2973848959013,-116.376642443235,357
97,97,sequential,delayed_coordination,-0.870466441935463,-0.371979100542262,4.32556495089648,95
97,97,coordinated,delayed_coordination,-7.65913793066925,44.925405795359,120.702207394132,-262
98,98,early_mover,sequential,1.17324418099319,29.3976800042294,33.9552657801589,-8
98,98,early_mover,coordinated,1.39874896142953,35.9793592446226,80.1354113058924,-256
98,98,early_mover,delayed_coordination,0.266261957214866,39.8751125542551,65.2490868688415,-83
98,98,sequential,coordinated,0.225504780436339,6.58167924039327,46.1801455257335,-248
98,98,sequential,delayed_coordination,-0.906982223778328,10.4774325500257,31.2938210886825,-75
98,98,coordinated,delayed_coordination,-1.13248700421467,3.89575330963243,-14.8863244370509,173
99,99,early_mover,sequential,0.477787358361908,6.78783343047627,65.6808379378078,85
99,99,early_mover,coordinated,2.16979897031267,-8.34804267568398,-21.6944740197828,-14
99,99,early_mover,delayed_coordination,0.550932988183675,8.25792197274126,97.6530069849819,-1
99,99,sequential,coordinated,1.69201161195076,-15.1358761061603,-87.3753119575906,-99
99,99,sequential,delayed_coordination,0.0731456298217665,1.47008854226499,31.972169047174,-86
99,99,coordinated,delayed_coordination,-1.61886598212899,16.6059646484252,119.347481004765,13
100,100,early_mover,sequential,5.58692229049105,3.57505461526191,1.88179063730399,260
100,100,early_mover,coordinated,7.12199684452605,19.4310823134562,-2.67473660377027,205
100,100,early_mover,delayed_coordination,1.8549900332726,27.0339085569743,83.7557141963041,48
100,100,sequential,coordinated,1.53507455403501,15.8560276981943,-4.55652724107426,-55
100,100,sequential,delayed_coordination,-3.73193225721845,23.4588539417124,81.8739235590001,-212
100,100,coordinated,delayed_coordination,-5.26700681125345,7.60282624351814,86.4304508000744,-157
