replication,seed,policyPenalty,scenarioID,scenarioName,finalFitness,finalRisk,finalTrade,finalRecoveringLinks,totalSwitches,localSwitches,globalSwitches
53,53,0.5,delayed_coordination,Delayed Coordination,114.869021311387,233.369581316453,1584.69282251832,266,5004,1601,3403
53,53,0.75,baseline,Baseline,128.310662389756,329.62551288519,2187.86232108825,149,3428,952,2476
53,53,0.75,early_mover,Early Mover,118.661368979136,218.133725091856,1421.04448489434,238,5049,1159,3890
53,53,0.75,sequential,Sequential,109.144119341449,214.517196328482,1387.32524057161,216,4703,1189,3514
53,53,0.75,coordinated,Coordinated,104.916118401954,233.947112930901,1436.1868188264,219,4736,1283,3453
53,53,0.75,delayed_coordination,Delayed Coordination,108.180030197676,216.887842214646,1408.71716289594,205,4690,1151,3539
54,54,0.25,baseline,Baseline,126.557749298156,325.550146550457,2255.5992215181,122,2834,1018,1816
54,54,0.25,early_mover,Early Mover,113.456308471677,313.021223025511,2165.78740000044,142,2946,1236,1710
54,54,0.25,sequential,Sequential,112.643656012338,303.421852240123,2128.59301506943,145,3010,1253,1757
54,54,0.25,coordinated,Coordinated,112.034876966674,297.941761774506,2122.14658143029,137,2973,1273,1700
54,54,0.25,delayed_coordination,Delayed Coordination,112.080872434966,308.769511093354,2136.66408382523,143,3008,1266,1742
54,54,0.5,baseline,Baseline,126.557749298156,325.550146550457,2255.5992215181,122,2834,1018,1816
54,54,0.5,early_mover,Early Mover,118.766529122511,235.863384097836,1691.0237292056,236,4367,1671,2696
54,54,0.5,sequential,Sequential,117.972656445952,222.250145346605,1596.80764614656,258,4464,1722,2742
54,54,0.5,coordinated,Coordinated,109.969691687864,241.959893083904,1732.07667234513,203,4040,1526,2514
54,54,0.5,delayed_coordination,Delayed Coordination,115.744830192119,236.994249933935,1638.35631012504,251,4417,1679,2738
54,54,0.75,baseline,Baseline,126.557749298156,325.550146550457,2255.5992215181,122,2834,1018,1816
54,54,0.75,early_mover,Early Mover,127.173027338612,186.507591512534,1352.84672181265,257,5294,1102,4192
54,54,0.75,sequential,Sequential,118.23831378941,189.395553589616,1323.40423999416,260,5167,1175,3992
54,54,0.75,coordinated,Coordinated,111.027274106088,207.427063666667,1477.49056926839,229,4632,1241,3391
54,54,0.75,delayed_coordination,Delayed Coordination,119.962790164178,180.288108667964,1321.50640546831,259,5171,1126,4045
55,55,0.25,baseline,Baseline,125.017222919555,378.854960264567,2415.55419347491,93,2516,1005,1511
55,55,0.25,early_mover,Early Mover,110.601935621153,369.587324403015,2343.19903437412,108,2476,1084,1392
55,55,0.25,sequential,Sequential,111.414592340218,360.542653204502,2263.04087232129,133,2529,1102,1427
55,55,0.25,coordinated,Coordinated,109.6716000346,368.997820942041,2313.91262675316,104,2561,1071,1490
55,55,0.25,delayed_coordination,Delayed Coordination,111.005132466169,357.841701554867,2281.76243089169,118,2523,1063,1460
55,55,0.5,baseline,Baseline,125.017222919555,378.854960264567,2415.55419347491,93,2516,1005,1511
55,55,0.5,early_mover,Early Mover,117.30868897672,318.704196041617,1829.07969139259,216,4086,1624,2462
55,55,0.5,sequential,Sequential,112.783239371723,307.449494927205,1801.22806160855,229,4151,1597,2554
55,55,0.5,coordinated,Coordinated,109.336150037215,308.576083527864,1858.71595046836,210,4043,1518,2525
55,55,0.5,delayed_coordination,Delayed Coordination,114.978297489882,305.012121704474,1767.05145477029,244,4249,1683,2566
55,55,0.75,baseline,Baseline,125.017222919555,378.854960264567,2415.55419347491,93,2516,1005,1511
55,55,0.75,early_mover,Early Mover,112.835745164516,235.682792553762,1553.52184790394,192,4387,1243,3144
55,55,0.75,sequential,Sequential,117.00700790003,212.111344627076,1368.20725104307,277,4986,1328,3658
55,55,0.75,coordinated,Coordinated,104.402969666017,235.29773093978,1534.6695455731,210,4267,1351,2916
55,55,0.75,delayed_coordination,Delayed Coordination,120.581858619243,212.066866814904,1354.01965527184,282,4962,1289,3673
56,56,0.25,baseline,Baseline,125.82605566247,338.120850739712,2343.19582184402,104,2781,954,1827
56,56,0.25,early_mover,Early Mover,114.788075175822,329.903876709529,2173.33108139217,136,3166,1331,1835
56,56,0.25,sequential,Sequential,113.374260011208,327.084251154989,2164.94019264777,142,3198,1315,1883
56,56,0.25,coordinated,Coordinated,113.418377689532,308.786212196856,2172.91189167892,134,2960,1249,1711
56,56,0.25,delayed_coordination,Delayed Coordination,112.700785616972,328.386091345438,2166.69592294924,147,3227,1317,1910
56,56,0.5,baseline,Baseline,125.82605566247,338.120850739712,2343.19582184402,104,2781,954,1827
56,56,0.5,early_mover,Early Mover,118.894024637824,259.080187081341,1712.30830612301,245,4609,1504,3105
56,56,0.5,sequential,Sequential,120.123804749355,246.417748794345,1627.98757256083,269,4832,1612,3220
56,56,0.5,coordinated,Coordinated,117.403214839928,249.001182245468,1688.61341352212,262,4558,1515,3043
56,56,0.5,delayed_coordination,Delayed Coordination,115.694679633053,265.728025562824,1705.32012513699,255,4627,1514,3113
56,56,0.75,baseline,Baseline,125.82605566247,338.120850739712,2343.19582184402,104,2781,954,1827
56,56,0.75,early_mover,Early Mover,130.805048484389,198.988717689916,1388.424943205,279,5368,1018,4350
56,56,0.75,sequential,Sequential,125.692315166863,197.179465522095,1337.84145400586,276,5375,1081,4294
56,56,0.75,coordinated,Coordinated,116.539961190948,216.141977833279,1463.96690462035,265,5085,1176,3909
56,56,0.75,delayed_coordination,Delayed Coordination,126.129779853323,192.549630991602,1335.30414313061,281,5359,1046,4313
57,57,0.25,baseline,Baseline,127.186206630957,353.600489961529,2328.7384949167,119,2834,932,1902
57,57,0.25,early_mover,Early Mover,115.207845057342,336.768337492906,2224.08130725869,138,3022,1150,1872
57,57,0.25,sequential,Sequential,113.678509179906,328.27079535311,2200.31408301295,138,3079,1150,1929
57,57,0.25,coordinated,Coordinated,114.486399459885,324.865932139543,2190.12703050548,142,3169,1172,1997
57,57,0.25,delayed_coordination,Delayed Coordination,113.083529554422,341.278166462311,2214.62865613677,141,3044,1151,1893
57,57,0.5,baseline,Baseline,127.186206630957,353.600489961529,2328.7384949167,119,2834,932,1902
57,57,0.5,early_mover,Early Mover,118.359616879603,273.125486414058,1807.00728205218,207,4104,1444,2660
57,57,0.5,sequential,Sequential,114.839776787536,266.800337963158,1771.8520087124,218,4188,1477,2711
57,57,0.5,coordinated,Coordinated,115.421512635722,253.635505894798,1744.76568654549,209,4217,1476,2741
57,57,0.5,delayed_coordination,Delayed Coordination,116.242145141332,270.018007420769,1770.66038409542,216,4220,1491,2729
57,57,0.75,baseline,Baseline,127.186206630957,353.600489961529,2328.7384949167,119,2834,932,1902
57,57,0.75,early_mover,Early Mover,125.735828896394,230.0404428093,1520.83487290587,240,4861,1151,3710
57,57,0.75,sequential,Sequential,118.235089083935,230.284270646173,1515.26692944838,234,4743,1212,3531
57,57,0.75,coordinated,Coordinated,109.821408220125,246.340454605359,1625.71511357988,204,4228,1273,2955
57,57,0.75,delayed_coordination,Delayed Coordination,113.60806446394,234.290578664443,1546.84434390065,223,4636,1192,3444
58,58,0.25,baseline,Baseline,127.771293062479,343.870365330567,2312.96110054085,122,2953,1323,1630
58,58,0.25,early_mover,Early Mover,113.873750033309,345.395121669468,2262.32473793851,132,3102,1462,1640
58,58,0.25,sequential,Sequential,113.98788763899,334.578177611238,2212.76991426907,136,3131,1463,1668
58,58,0.25,coordinated,Coordinated,115.035485038636,332.954983129603,2202.25154177556,151,3271,1458,1813
58,58,0.25,delayed_coordination,Delayed Coordination,113.543625908908,333.954734107125,2198.56061630005,151,3212,1481,1731
58,58,0.5,baseline,Baseline,127.771293062479,343.870365330567,2312.96110054085,122,2953,1323,1630
58,58,0.5,early_mover,Early Mover,123.506658402411,245.559734224482,1648.44780778472,266,5226,1704,3522
58,58,0.5,sequential,Sequential,124.74311754892,233.294627828183,1584.95701342649,271,5214,1733,3481
58,58,0.5,coordinated,Coordinated,124.318756705004,232.624389650813,1579.56160806846,296,5233,1837,3396
58,58,0.5,delayed_coordination,Delayed Coordination,124.287011565048,234.134935985685,1582.55571270462,279,5237,1746,3491
58,58,0.75,baseline,Baseline,127.771293062479,343.870365330567,2312.96110054085,122,2953,1323,1630
58,58,0.75,early_mover,Early Mover,120.382672659484,214.10922195843,1445.99249228909,271,5440,1331,4109
58,58,0.75,sequential,Sequential,118.91473903496,202.62664337026,1372.22054305738,259,5157,1290,3867
58,58,0.75,coordinated,Coordinated,115.871108032862,216.600530635244,1496.80758554347,252,4946,1315,3631
58,58,0.75,delayed_coordination,Delayed Coordination,115.486387000051,202.749464849361,1402.27562305384,255,5120,1276,3844
59,59,0.25,baseline,Baseline,125.778996196107,324.079678029232,2233.70694513084,119,3114,1092,2022
59,59,0.25,early_mover,Early Mover,111.05343873628,316.440234017834,2173.5297270429,122,2909,1247,1662
59,59,0.25,sequential,Sequential,108.39542108362,308.052761423506,2125.95618295657,134,2971,1273,1698
59,59,0.25,coordinated,Coordinated,109.231477542808,315.166560959733,2133.73122170916,143,2990,1295,1695
59,59,0.25,delayed_coordination,Delayed Coordination,110.063455601612,304.751671344573,2100.53025366848,149,3045,1305,1740
59,59,0.5,baseline,Baseline,125.778996196107,324.079678029232,2233.70694513084,119,3114,1092,2022
59,59,0.5,early_mover,Early Mover,121.69367222093,230.378138630236,1567.68045558995,284,4990,1816,3174
59,59,0.5,sequential,Sequential,113.659717945504,231.870807055988,1658.23533480522,251,4731,1833,2898
59,59,0.5,coordinated,Coordinated,106.948613563832,250.076271149248,1821.94140473475,190,4011,1655,2356
59,59,0.5,delayed_coordination,Delayed Coordination,113.44453742323,226.603635023021,1621.62890968324,261,4754,1813,2941
59,59,0.75,baseline,Baseline,125.778996196107,324.079678029232,2233.70694513084,119,3114,1092,2022
59,59,0.75,early_mover,Early Mover,124.620617459938,202.592130280496,1363.43165395,266,5254,1173,4081
59,59,0.75,sequential,Sequential,120.468244833378,200.642884820092,1315.41951875748,259,5208,1200,4008
59,59,0.75,coordinated,Coordinated,103.40125013925,226.267760772821,1553.25536507566,177,4203,1276,2927
59,59,0.75,delayed_coordination,Delayed Coordination,119.672176470043,197.700791026611,1324.67732062129,251,5152,1208,3944
60,60,0.25,baseline,Baseline,126.01595063283,331.356266474178,2274.73382275555,129,2968,1052,1916
60,60,0.25,early_mover,Early Mover,117.058187504867,298.659197720614,2103.23976353941,149,3393,1442,1951
60,60,0.25,sequential,Sequential,114.453978106239,298.104924949646,2104.58710837219,144,3296,1419,1877
60,60,0.25,coordinated,Coordinated,114.438351780973,283.075057532555,2086.2844348319,166,3301,1377,1924
60,60,0.25,delayed_coordination,Delayed Coordination,114.532951028776,292.18474422855,2091.59353443968,158,3358,1434,1924
60,60,0.5,baseline,Baseline,126.01595063283,331.356266474178,2274.73382275555,129,2968,1052,1916
60,60,0.5,early_mover,Early Mover,125.63613529153,222.519828733552,1619.74248413243,248,4882,1604,3278
60,60,0.5,sequential,Sequential,119.194567699247,219.549449964681,1624.28788521886,248,4790,1635,3155
60,60,0.5,coordinated,Coordinated,115.844277053154,241.204721086027,1670.20264395134,252,4787,1628,3159
60,60,0.5,delayed_coordination,Delayed Coordination,119.904837523854,222.892520848092,1609.55344643893,239,4793,1623,3170
60,60,0.75,baseline,Baseline,126.01595063283,331.356266474178,2274.73382275555,129,2968,1052,1916
60,60,0.75,early_mover,Early Mover,141.075551680087,187.232759352169,1315.09732149465,314,5845,1041,4804
60,60,0.75,sequential,Sequential,131.254103588595,184.069047378872,1301.87909419541,295,5705,1046,4659
60,60,0.75,coordinated,Coordinated,117.604919020326,201.914383308443,1508.72549824133,226,4675,1199,3476
60,60,0.75,delayed_coordination,Delayed Coordination,131.846772672494,181.615832326174,1285.83729041856,303,5674,1048,4626
61,61,0.25,baseline,Baseline,126.132333780753,330.983134055259,2199.47998928173,137,3297,917,2380
61,61,0.25,early_mover,Early Mover,111.935680397765,301.234449144025,2033.29880061637,170,3493,1083,2410
61,61,0.25,sequential,Sequential,109.98594511918,306.784238948328,2017.61938737505,160,3408,1066,2342
61,61,0.25,coordinated,Coordinated,109.673431954644,322.668625286433,2081.70478386707,148,3380,1025,2355
61,61,0.25,delayed_coordination,Delayed Coordination,109.923825813297,309.85564287158,2036.32089385966,162,3416,1039,2377
61,61,0.5,baseline,Baseline,126.132333780753,330.983134055259,2199.47998928173,137,3297,917,2380
61,61,0.5,early_mover,Early Mover,119.852255105004,228.950065994357,1519.72010323528,274,5138,1550,3588
61,61,0.5,sequential,Sequential,114.569592201034,222.579537067718,1482.89405694006,286,4987,1567,3420
61,61,0.5,coordinated,Coordinated,107.297314571322,244.793238753184,1606.5499900173,250,4612,1492,3120
61,61,0.5,delayed_coordination,Delayed Coordination,117.530111876182,229.502164863769,1463.34124581778,291,5121,1590,3531
61,61,0.75,baseline,Baseline,126.132333780753,330.983134055259,2199.47998928173,137,3297,917,2380
61,61,0.75,early_mover,Early Mover,105.874009598155,234.095047840606,1480.60033667422,186,4255,1015,3240
61,61,0.75,sequential,Sequential,106.145816163417,216.820078848404,1336.12916494605,227,4613,1109,3504
61,61,0.75,coordinated,Coordinated,86.7739414712365,253.408563745558,1652.266138522,135,3595,1194,2401
61,61,0.75,delayed_coordination,Delayed Coordination,100.620901401558,226.074659999411,1388.70530230335,201,4300,1055,3245
62,62,0.25,baseline,Baseline,126.273651838265,325.121400624675,2280.88596363227,132,2963,918,2045
62,62,0.25,early_mover,Early Mover,110.922253364979,330.32706051505,2278.47573032786,109,2747,1000,1747
62,62,0.25,sequential,Sequential,109.248961467371,330.59577431154,2278.59309986263,109,2735,990,1745
62,62,0.25,coordinated,Coordinated,113.630813499873,302.459839426449,2164.06301911995,154,3203,1111,2092
62,62,0.25,delayed_coordination,Delayed Coordination,110.182257652449,326.277506426239,2257.78046587962,123,2786,1000,1786
62,62,0.5,baseline,Baseline,126.273651838265,325.121400624675,2280.88596363227,132,2963,918,2045
62,62,0.5,early_mover,Early Mover,122.670319594141,226.142024835928,1611.87520189525,272,4985,1575,3410
62,62,0.5,sequential,Sequential,119.494615894805,229.012316560619,1577.33527743317,267,4911,1651,3260
62,62,0.5,coordinated,Coordinated,117.021196233283,224.008397191113,1655.35350722285,230,4597,1515,3082
62,62,0.5,delayed_coordination,Delayed Coordination,123.499230633114,211.013179888056,1540.01893445877,284,5039,1678,3361
62,62,0.75,baseline,Baseline,126.273651838265,325.121400624675,2280.88596363227,132,2963,918,2045
62,62,0.75,early_mover,Early Mover,126.186110904379,201.799261708516,1373.16664231892,282,5376,1111,4265
62,62,0.75,sequential,Sequential,118.262689835252,206.710082800147,1385.19422599665,262,5077,1136,3941
62,62,0.75,coordinated,Coordinated,112.484138856282,227.848451351661,1460.45523310788,241,4939,1150,3789
62,62,0.75,delayed_coordination,Delayed Coordination,117.471385201032,209.183530087892,1377.38436800006,263,5202,1134,4068
63,63,0.25,baseline,Baseline,128.347541292319,326.977547156539,2253.74743165021,135,2993,1137,1856
63,63,0.25,early_mover,Early Mover,114.892335969056,309.24612501608,2185.87859073895,125,2873,1253,1620
63,63,0.25,sequential,Sequential,113.039612382335,307.321538110196,2179.41571750639,116,2849,1234,1615
63,63,0.25,coordinated,Coordinated,113.435603780418,307.653544944917,2138.07324052494,150,3209,1255,1954
63,63,0.25,delayed_coordination,Delayed Coordination,114.127243283412,305.964068331657,2168.21544425308,128,2928,1246,1682
63,63,0.5,baseline,Baseline,128.347541292319,326.977547156539,2253.74743165021,135,2993,1137,1856
63,63,0.5,early_mover,Early Mover,117.364006861221,244.30377503534,1720.64445376824,217,4369,1575,2794
63,63,0.5,sequential,Sequential,114.126906864854,243.350744291705,1697.38762683018,207,4380,1578,2802
63,63,0.5,coordinated,Coordinated,113.936432629339,235.741386118123,1720.61770960805,218,4346,1529,2817
63,63,0.5,delayed_coordination,Delayed Coordination,114.165483257238,240.437557012649,1700.40478243818,218,4350,1543,2807
63,63,0.75,baseline,Baseline,128.347541292319,326.977547156539,2253.74743165021,135,2993,1137,1856
63,63,0.75,early_mover,Early Mover,124.094458546615,203.440650249725,1462.28839699038,262,5216,1139,4077
63,63,0.75,sequential,Sequential,117.720141025315,200.583103668008,1432.02106646706,252,5114,1166,3948
63,63,0.75,coordinated,Coordinated,119.131468414146,194.098730030001,1390.61653356555,287,5413,1283,4130
63,63,0.75,delayed_coordination,Delayed Coordination,122.721393256536,193.221359727238,1377.84642979679,279,5351,1176,4175
64,64,0.25,baseline,Baseline,128.919066505797,344.118010929682,2233.63074780723,124,3005,1251,1754
64,64,0.25,early_mover,Early Mover,116.70000968094,334.692877622698,2161.23040822005,150,3266,1503,1763
64,64,0.25,sequential,Sequential,116.375232282461,331.811395798914,2127.39128702735,151,3253,1492,1761
64,64,0.25,coordinated,Coordinated,112.137401437164,335.181141050331,2184.45268971724,126,3068,1396,1672
64,64,0.25,delayed_coordination,Delayed Coordination,115.731156471089,332.252686324044,2136.5628656638,142,3233,1472,1761
64,64,0.5,baseline,Baseline,128.919066505797,344.118010929682,2233.63074780723,124,3005,1251,1754
64,64,0.5,early_mover,Early Mover,127.956292758566,228.031831031073,1569.71670160314,273,5249,1829,3420
64,64,0.5,sequential,Sequential,125.660010022582,221.013398610489,1527.9913667195,275,5040,1856,3184
64,64,0.5,coordinated,Coordinated,119.026245126002,241.991545636537,1623.4657309076,249,4793,1862,2931
64,64,0.5,delayed_coordination,Delayed Coordination,125.688776931976,228.7228127528,1518.28759716169,261,5123,1841,3282
64,64,0.75,baseline,Baseline,128.919066505797,344.118010929682,2233.63074780723,124,3005,1251,1754
64,64,0.75,early_mover,Early Mover,124.491881942701,248.099083609854,1474.19362750799,246,5033,1287,3746
64,64,0.75,sequential,Sequential,114.685005086212,250.786831823009,1455.04816504905,207,4717,1244,3473
64,64,0.75,coordinated,Coordinated,109.433634225013,268.406527482721,1553.531307003,205,4401,1301,3100
64,64,0.75,delayed_coordination,Delayed Coordination,116.117051246761,253.631467573309,1448.66473474319,197,4679,1224,3455
65,65,0.25,baseline,Baseline,128.498998844477,318.434281709077,2267.48495884897,114,2748,1079,1669
65,65,0.25,early_mover,Early Mover,114.884530189914,304.319965499898,2220.61975160825,139,2887,1398,1489
65,65,0.25,sequential,Sequential,114.3279747943,301.427363380306,2191.48064783206,132,2951,1382,1569
65,65,0.25,coordinated,Coordinated,113.796012801218,301.511236698865,2194.26894170964,138,2993,1373,1620
65,65,0.25,delayed_coordination,Delayed Coordination,113.175813134696,302.532197838777,2200.9964080068,133,2935,1373,1562
65,65,0.5,baseline,Baseline,128.498998844477,318.434281709077,2267.48495884897,114,2748,1079,1669
65,65,0.5,early_mover,Early Mover,119.628360001414,235.145773745129,1751.43266279793,239,4515,1737,2778
65,65,0.5,sequential,Sequential,120.458348237522,213.943750075232,1674.89341410012,248,4628,1777,2851
65,65,0.5,coordinated,Coordinated,119.409060538428,218.826762052162,1646.14519531001,251,4664,1665,2999
65,65,0.5,delayed_coordination,Delayed Coordination,120.190262837661,221.594872409065,1689.48876376254,249,4619,1791,2828
65,65,0.75,baseline,Baseline,128.498998844477,318.434281709077,2267.48495884897,114,2748,1079,1669
65,65,0.75,early_mover,Early Mover,129.709280888465,195.728097393189,1386.97934179755,280,5285,1379,3906
65,65,0.75,sequential,Sequential,128.314661630844,192.180600247571,1332.59031520055,268,5156,1358,3798
65,65,0.75,coordinated,Coordinated,112.083910304171,218.77289916337,1528.88169691355,217,4485,1296,3189
65,65,0.75,delayed_coordination,Delayed Coordination,127.708703963235,188.212664806887,1342.12525221031,273,5172,1357,3815
66,66,0.25,baseline,Baseline,127.992854798817,340.215522873062,2258.89164886515,122,2919,1003,1916
66,66,0.25,early_mover,Early Mover,116.701163871686,304.566284835907,2132.02456227106,139,3166,1274,1892
66,66,0.25,sequential,Sequential,115.090545965279,302.194302927683,2108.90502582078,144,3190,1266,1924
66,66,0.25,coordinated,Coordinated,116.628606908125,304.208509782947,2049.75797404299,173,3386,1301,2085
66,66,0.25,delayed_coordination,Delayed Coordination,114.352162953675,303.92958236434,2115.20412714138,149,3201,1275,1926
66,66,0.5,baseline,Baseline,127.992854798817,340.215522873062,2258.89164886515,122,2919,1003,1916
66,66,0.5,early_mover,Early Mover,128.570614532768,217.462606985144,1539.46836498555,286,5137,1618,3519
66,66,0.5,sequential,Sequential,126.520242762497,213.844947931396,1501.52799233787,304,5142,1630,3512
66,66,0.5,coordinated,Coordinated,124.252262644135,228.144124869585,1595.10969236669,287,4971,1732,3239
66,66,0.5,delayed_coordination,Delayed Coordination,126.935752947326,213.121102899915,1500.32809640328,277,5191,1660,3531
66,66,0.75,baseline,Baseline,127.992854798817,340.215522873062,2258.89164886515,122,2919,1003,1916
66,66,0.75,early_mover,Early Mover,128.155989535991,193.228567385239,1438.90092745144,236,5127,1096,4031
66,66,0.75,sequential,Sequential,120.30229475572,183.558931797998,1408.58114675611,257,5133,1186,3947
66,66,0.75,coordinated,Coordinated,119.605511126961,183.242898314812,1422.55857368527,268,5092,1233,3859
66,66,0.75,delayed_coordination,Delayed Coordination,123.732250699814,191.277414575124,1364.87080250697,263,5236,1191,4045
67,67,0.25,baseline,Baseline,127.861703897445,345.893795789167,2305.32682691829,117,2856,938,1918
67,67,0.25,early_mover,Early Mover,114.007969073867,324.095511908809,2214.54339933729,141,3019,1163,1856
67,67,0.25,sequential,Sequential,112.120761557795,333.239216121225,2197.97619105379,146,3035,1176,1859
67,67,0.25,coordinated,Coordinated,112.197380935927,323.700448969907,2206.00958963161,131,3076,1176,1900
67,67,0.25,delayed_coordination,Delayed Coordination,111.478235784527,327.002232141815,2217.77420964124,145,3023,1166,1857
67,67,0.5,baseline,Baseline,127.861703897445,345.893795789167,2305.32682691829,117,2856,938,1918
67,67,0.5,early_mover,Early Mover,121.712784209318,231.972784463403,1674.89954340697,254,4795,1584,3211
67,67,0.5,sequential,Sequential,118.880177611401,228.946455958124,1629.56041825091,277,4943,1668,3275
67,67,0.5,coordinated,Coordinated,120.99171103104,231.051553705904,1591.35930981959,287,5193,1753,3440
67,67,0.5,delayed_coordination,Delayed Coordination,119.245709946477,230.781649093403,1632.5724626998,275,4954,1638,3316
67,67,0.75,baseline,Baseline,127.861703897445,345.893795789167,2305.32682691829,117,2856,938,1918
67,67,0.75,early_mover,Early Mover,123.918449167937,201.932308304574,1461.26683283008,236,4977,1132,3845
67,67,0.75,sequential,Sequential,118.486435193871,197.492542155889,1435.72005729795,245,4973,1193,3780
67,67,0.75,coordinated,Coordinated,109.840588245398,229.814940998727,1472.39000747776,215,4561,1223,3338
67,67,0.75,delayed_coordination,Delayed Coordination,118.301242312378,199.467341321391,1430.0617539674,239,4954,1152,3802
68,68,0.25,baseline,Baseline,128.128151548551,365.075224164116,2327.08739164736,126,3085,894,2191
68,68,0.25,early_mover,Early Mover,112.905494870147,360.512842822515,2257.46425085988,147,3299,1101,2198
68,68,0.25,sequential,Sequential,113.521951298234,352.995870191447,2192.26966603562,150,3315,1121,2194
68,68,0.25,coordinated,Coordinated,112.399817379047,352.272125951428,2216.84601258505,124,3195,1060,2135
68,68,0.25,delayed_coordination,Delayed Coordination,113.118417069199,352.164476904789,2209.97919404827,151,3336,1118,2218
68,68,0.5,baseline,Baseline,128.128151548551,365.075224164116,2327.08739164736,126,3085,894,2191
68,68,0.5,early_mover,Early Mover,119.304911442839,264.268434104163,1689.33013196711,249,4985,1615,3370
68,68,0.5,sequential,Sequential,120.020281823635,259.788679222789,1583.95064427974,287,5171,1660,3511
68,68,0.5,coordinated,Coordinated,116.530702478651,254.155009531613,1637.19722939424,283,5134,1616,3518
68,68,0.5,delayed_coordination,Delayed Coordination,119.067625709488,241.838319643183,1586.0934353416,279,5069,1656,3413
68,68,0.75,baseline,Baseline,128.128151548551,365.075224164116,2327.08739164736,126,3085,894,2191
68,68,0.75,early_mover,Early Mover,121.199390131077,205.509175780714,1432.04422925875,272,5546,1221,4325
68,68,0.75,sequential,Sequential,121.492825353591,191.024187768598,1278.23021271964,278,5496,1179,4317
68,68,0.75,coordinated,Coordinated,112.735594270663,232.771223451188,1447.34024642576,264,5238,1271,3967
68,68,0.75,delayed_coordination,Delayed Coordination,120.506987974683,192.339229026346,1302.05809121062,282,5489,1225,4264
69,69,0.25,baseline,Baseline,124.245507055188,330.243537976667,2321.17881420034,117,2750,975,1775
69,69,0.25,early_mover,Early Mover,112.648788509312,325.914496113327,2178.19828537416,134,3034,1142,1892
69,69,0.25,sequential,Sequential,110.539583189197,325.272225894059,2174.2035525707,136,3012,1100,1912
69,69,0.25,coordinated,Coordinated,110.450948787886,339.053524213956,2182.82884667667,132,3059,1089,1970
69,69,0.25,delayed_coordination,Delayed Coordination,110.908452597857,325.453424905125,2168.40754336809,137,3053,1108,1945
69,69,0.5,baseline,Baseline,124.245507055188,330.243537976667,2321.17881420034,117,2750,975,1775
69,69,0.5,early_mover,Early Mover,113.536172427305,284.346544188148,1774.18057921416,218,4497,1507,2990
69,69,0.5,sequential,Sequential,112.076299091713,242.160972193044,1654.65626886619,259,4617,1579,3038
69,69,0.5,coordinated,Coordinated,111.912988375005,255.60947810441,1727.17827449122,225,4643,1512,3131
69,69,0.5,delayed_coordination,Delayed Coordination,114.853682136355,243.078393772899,1615.69888481213,255,4763,1544,3219
69,69,0.75,baseline,Baseline,124.245507055188,330.243537976667,2321.17881420034,117,2750,975,1775
69,69,0.75,early_mover,Early Mover,129.12120106745,198.016152176649,1279.97409907089,303,5557,911,4646
69,69,0.75,sequential,Sequential,118.062406327313,213.324180207459,1314.06171806196,280,5236,1029,4207
69,69,0.75,coordinated,Coordinated,125.987389061973,194.723456674741,1248.14119148165,306,5802,1017,4785
69,69,0.75,delayed_coordination,Delayed Coordination,121.14659137366,198.010023675001,1251.03416522989,305,5572,974,4598
70,70,0.25,baseline,Baseline,126.346622741794,318.896347803404,2273.34960346686,124,2869,1201,1668
70,70,0.25,early_mover,Early Mover,112.640702268036,306.606163211016,2183.77750138236,130,2891,1328,1563
70,70,0.25,sequential,Sequential,111.517851428497,296.238037953711,2149.25798478846,143,2946,1320,1626
70,70,0.25,coordinated,Coordinated,111.214095723319,298.485888076084,2170.1832842614,128,2854,1227,1627
70,70,0.25,delayed_coordination,Delayed Coordination,111.743228558071,303.77043943111,2167.30310375417,142,2964,1313,1651
70,70,0.5,baseline,Baseline,126.346622741794,318.896347803404,2273.34960346686,124,2869,1201,1668
70,70,0.5,early_mover,Early Mover,117.177587880673,244.225193334034,1734.45954963038,243,4690,1578,3112
70,70,0.5,sequential,Sequential,117.273685309167,241.611380321548,1648.96934439769,222,4664,1581,3083
70,70,0.5,coordinated,Coordinated,112.842236705081,245.573051416833,1709.78237567098,225,4427,1562,2865
70,70,0.5,delayed_coordination,Delayed Coordination,116.859650113144,239.985913586502,1651.63634404567,257,4831,1593,3238
70,70,0.75,baseline,Baseline,126.346622741794,318.896347803404,2273.34960346686,124,2869,1201,1668
70,70,0.75,early_mover,Early Mover,128.147104669098,198.063640642053,1377.71237404922,277,5369,1075,4294
70,70,0.75,sequential,Sequential,124.801288636032,199.117544237259,1318.48419393901,260,5188,1117,4071
70,70,0.75,coordinated,Coordinated,110.799977479185,210.61881413629,1490.54771630636,197,4569,1168,3401
70,70,0.75,delayed_coordination,Delayed Coordination,122.741144079246,199.792673107872,1344.96154810422,272,5325,1111,4214
71,71,0.25,baseline,Baseline,125.862705654613,324.901339886355,2251.67718548051,130,3026,1073,1953
71,71,0.25,early_mover,Early Mover,111.661903815839,314.972295895087,2141.56166883101,144,3207,1282,1925
71,71,0.25,sequential,Sequential,109.90457045652,315.183720526853,2140.36492418759,146,3238,1291,1947
71,71,0.25,coordinated,Coordinated,110.842578492955,308.094327168956,2118.74160624652,168,3379,1330,2049
71,71,0.25,delayed_coordination,Delayed Coordination,110.367679695144,315.316806433215,2134.75882588225,152,3276,1285,1991
