replication,seed,policy_penalty,scenario_A,scenario_B,delta_final_fitness_A_minus_B,delta_final_risk_A_minus_B,delta_final_trade_A_minus_B,delta_switches_A_minus_B
17,17,0.25,sequential,coordinated,2.08545790618362,-3.21487720232625,-33.304556651191,55
17,17,0.25,sequential,delayed_coordination,-0.323485308414377,1.19219257390728,-15.0889850301965,-3
17,17,0.25,coordinated,delayed_coordination,-2.408943214598,4.40706977623353,18.2155716209945,-58
17,17,0.5,early_mover,sequential,1.69696684046595,7.97917503594499,93.3659000562375,-46
17,17,0.5,early_mover,coordinated,4.07924305035863,15.6942986602701,28.6096432767115,135
17,17,0.5,early_mover,delayed_coordination,0.730816663826786,22.878819875927,101.203124504858,-44
17,17,0.5,sequential,coordinated,2.38227620989268,7.71512362432509,-64.756256779526,181
17,17,0.5,sequential,delayed_coordination,-0.966150176639161,14.899644839982,7.83722444862019,2
17,17,0.5,coordinated,delayed_coordination,-3.34842638653184,7.18452121565693,72.5934812281462,-179
17,17,0.75,early_mover,sequential,11.1197743102481,9.04390152904395,9.56710086021985,446
17,17,0.75,early_mover,coordinated,22.0010607860313,-37.4114037954217,-166.125503683978,629
17,17,0.75,early_mover,delayed_coordination,8.71227585282845,13.9192291723425,54.6862021617551,193
17,17,0.75,sequential,coordinated,10.8812864757832,-46.4553053244657,-175.692604544198,183
17,17,0.75,sequential,delayed_coordination,-2.40749845741965,4.87532764329859,45.1191013015352,-253
17,17,0.75,coordinated,delayed_coordination,-13.2887849332029,51.3306329677642,220.811705845733,-436
18,18,0.25,early_mover,sequential,-0.345588991310066,24.6312497277048,88.266142726181,-227
18,18,0.25,early_mover,coordinated,2.19863668746918,1.36168467393151,33.7368222895966,-107
18,18,0.25,early_mover,delayed_coordination,1.83864644000022,0.213034501680966,7.31719678631498,-28
18,18,0.25,sequential,coordinated,2.54422567877924,-23.2695650537732,-54.5293204365844,120
18,18,0.25,sequential,delayed_coordination,2.18423543131028,-24.4182152260238,-80.948945939866,199
18,18,0.25,coordinated,delayed_coordination,-0.359990247468957,-1.14865017225054,-26.4196255032816,79
18,18,0.5,early_mover,sequential,-2.09514216919921,12.6334251732266,77.8568025464435,-164
18,18,0.5,early_mover,coordinated,-1.19321138238624,11.3282560180677,34.286439480567,-88
18,18,0.5,early_mover,delayed_coordination,-3.39734183393134,18.4152152745806,58.7159565681159,-149
18,18,0.5,sequential,coordinated,0.901930786812969,-1.30516915515886,-43.5703630658766,76
18,18,0.5,sequential,delayed_coordination,-1.30219966473213,5.78179010135409,-19.1408459783277,15
18,18,0.5,coordinated,delayed_coordination,-2.2041304515451,7.08695925651296,24.4295170875489,-61
18,18,0.75,early_mover,sequential,3.12762824045021,12.8779975693236,39.4541401310605,296
18,18,0.75,early_mover,coordinated,1.854889724011,2.05716265169792,48.2100108435136,-144
18,18,0.75,early_mover,delayed_coordination,0.558110112975527,17.7718447903965,62.5363076405165,233
18,18,0.75,sequential,coordinated,-1.2727385164392,-10.8208349176257,8.75587071245309,-440
18,18,0.75,sequential,delayed_coordination,-2.56951812747468,4.89384722107292,23.082167509456,-63
18,18,0.75,coordinated,delayed_coordination,-1.29677961103548,15.7146821386986,14.3262967970029,377
19,19,0.25,early_mover,sequential,0.596903278969108,2.33422775545847,36.2645683593137,-49
19,19,0.25,early_mover,coordinated,1.10435501590355,-4.538990054853,26.1644996901155,-69
19,19,0.25,early_mover,delayed_coordination,1.2410837100241,0.298580509503381,21.5509964911626,-42
19,19,0.25,sequential,coordinated,0.507451736934442,-6.87321781031147,-10.1000686691982,-20
19,19,0.25,sequential,delayed_coordination,0.644180431054991,-2.03564724595509,-14.7135718681511,7
19,19,0.25,coordinated,delayed_coordination,0.136728694120549,4.83757056435638,-4.61350319895291,27
19,19,0.5,early_mover,sequential,0.36880747752825,5.5834126404522,67.1317701838041,-166
19,19,0.5,early_mover,coordinated,0.863012173037149,20.060990219131,72.3527126083507,-282
19,19,0.5,early_mover,delayed_coordination,2.75037051288446,-0.549852285531131,-3.82484897197514,-58
19,19,0.5,sequential,coordinated,0.494204695508898,14.4775775786788,5.22094242454659,-116
19,19,0.5,sequential,delayed_coordination,2.38156303535621,-6.13326492598333,-70.9566191557792,108
19,19,0.5,coordinated,delayed_coordination,1.88735833984731,-20.6108425046621,-76.1775615803258,224
19,19,0.75,early_mover,sequential,9.33116015767504,5.52124850301169,26.7918589279475,125
19,19,0.75,early_mover,coordinated,24.1854395813863,-6.44933652854866,-134.866462032642,732
19,19,0.75,early_mover,delayed_coordination,7.52990987639686,6.05351681466598,29.1402867584907,75
19,19,0.75,sequential,coordinated,14.8542794237113,-11.9705850315603,-161.65832096059,607
19,19,0.75,sequential,delayed_coordination,-1.80125028127819,0.532268311654292,2.34842783054319,-50
19,19,0.75,coordinated,delayed_coordination,-16.6555297049895,12.5028533432146,164.006748791133,-657
20,20,0.25,early_mover,sequential,2.83298205776228,-1.13820615685296,-2.7920102502062,179
20,20,0.25,early_mover,coordinated,1.92879367842782,-1.77260499611549,0.158015346642969,85
20,20,0.25,early_mover,delayed_coordination,1.37823938275062,5.98720659892047,22.1322978437393,25
20,20,0.25,sequential,coordinated,-0.904188379334457,-0.634398839262531,2.95002559684917,-94
20,20,0.25,sequential,delayed_coordination,-1.45474267501166,7.12541275577343,24.9243080939455,-154
20,20,0.25,coordinated,delayed_coordination,-0.550554295677202,7.75981159503596,21.9742824970963,-60
20,20,0.5,early_mover,sequential,5.02141181128502,-0.2230420538842,7.31628441467183,61
20,20,0.5,early_mover,coordinated,12.8180217802734,-20.1202519908591,-208.417155608404,629
20,20,0.5,early_mover,delayed_coordination,5.61984184683332,-11.7537048905278,-31.2620599763884,84
20,20,0.5,sequential,coordinated,7.79660996898836,-19.8972099369749,-215.733440023076,568
20,20,0.5,sequential,delayed_coordination,0.598430035548304,-11.5306628366436,-38.5783443910602,23
20,20,0.5,coordinated,delayed_coordination,-7.19817993344006,8.36654710033127,177.155095632016,-545
20,20,0.75,early_mover,sequential,5.18436045708103,14.8775602942092,54.9900966068287,41
20,20,0.75,early_mover,coordinated,29.4135362755467,-20.192432619854,-205.793302623943,1157
20,20,0.75,early_mover,delayed_coordination,7.80527182119437,14.1794412343632,41.6501971964981,85
20,20,0.75,sequential,coordinated,24.2291758184657,-35.0699929140633,-260.783399230772,1116
20,20,0.75,sequential,delayed_coordination,2.62091136411334,-0.69811905984605,-13.3398994103306,44
20,20,0.75,coordinated,delayed_coordination,-21.6082644543524,34.3718738542172,247.443499820442,-1072
21,21,0.25,early_mover,sequential,0.0348268583035747,-1.9805354417233,30.1961767453295,-17
21,21,0.25,early_mover,coordinated,1.48943644869168,-1.09196042334935,-6.16971976212471,98
21,21,0.25,early_mover,delayed_coordination,1.02863491251473,-1.70024821301303,26.0028572072019,-26
21,21,0.25,sequential,coordinated,1.4546095903881,0.888575018373956,-36.3658965074542,115
21,21,0.25,sequential,delayed_coordination,0.993808054211158,0.280287228710279,-4.19331953812753,-9
21,21,0.25,coordinated,delayed_coordination,-0.460801536176945,-0.608287789663677,32.1725769693267,-124
21,21,0.5,early_mover,sequential,0.682084775803474,13.5090765304985,88.3807263398407,-63
21,21,0.5,early_mover,coordinated,-1.6268582631822,23.6112966611599,103.447908205026,-246
21,21,0.5,early_mover,delayed_coordination,0.366595399772677,13.1296297355473,91.5483652558619,-143
21,21,0.5,sequential,coordinated,-2.30894303898567,10.1022201306614,15.0671818651854,-183
21,21,0.5,sequential,delayed_coordination,-0.315489376030797,-0.37944679495115,3.16763891602113,-80
21,21,0.5,coordinated,delayed_coordination,1.99345366295488,-10.4816669256126,-11.8995429491642,103
21,21,0.75,early_mover,sequential,2.67599595426253,5.70566985679906,80.1347144652964,11
21,21,0.75,early_mover,coordinated,-1.89322463884058,25.6189950134581,98.3388770244248,-246
21,21,0.75,early_mover,delayed_coordination,1.57043304806193,20.5761325813837,105.207795793805,-76
21,21,0.75,sequential,coordinated,-4.56922059310311,19.9133251566591,18.2041625591285,-257
21,21,0.75,sequential,delayed_coordination,-1.1055629062006,14.8704627245846,25.0730813285088,-87
21,21,0.75,coordinated,delayed_coordination,3.46365768690251,-5.04286243207443,6.86891876938034,170
22,22,0.25,early_mover,sequential,-1.10918035127531,16.4049606508096,83.7557856453159,-122
22,22,0.25,early_mover,coordinated,0.864460792480259,4.65148060828886,19.0807469991896,2
22,22,0.25,early_mover,delayed_coordination,0.997456443400324,7.11607753946475,40.3994866797225,-88
22,22,0.25,sequential,coordinated,1.97364114375557,-11.7534800425208,-64.6750386461263,124
22,22,0.25,sequential,delayed_coordination,2.10663679467564,-9.28888311134489,-43.3562989655934,34
22,22,0.25,coordinated,delayed_coordination,0.132995650920066,2.46459693117589,21.3187396805329,-90
22,22,0.5,early_mover,sequential,5.11914727425732,-0.897090313135834,-18.5080741212926,262
22,22,0.5,early_mover,coordinated,1.1362410293368,5.8565249554087,39.6789385275597,-199
22,22,0.5,early_mover,delayed_coordination,0.771732533924236,17.1622361037516,49.7300041668932,-55
22,22,0.5,sequential,coordinated,-3.98290624492051,6.75361526854454,58.1870126488523,-461
22,22,0.5,sequential,delayed_coordination,-4.34741474033308,18.0593264168875,68.2380782881858,-317
22,22,0.5,coordinated,delayed_coordination,-0.364508495412565,11.3057111483429,10.0510656393335,144
22,22,0.75,early_mover,sequential,4.06307640342902,9.00526667225236,71.2294649172411,-9
22,22,0.75,early_mover,coordinated,19.0371854270251,-65.5991729712291,-161.132217758949,680
22,22,0.75,early_mover,delayed_coordination,5.0948666728307,10.1173556519531,60.1828200200268,41
22,22,0.75,sequential,coordinated,14.9741090235961,-74.6044396434814,-232.36168267619,689
22,22,0.75,sequential,delayed_coordination,1.03179026940168,1.11208897970079,-11.0466448972143,50
22,22,0.75,coordinated,delayed_coordination,-13.9423187541944,75.7165286231822,221.315037778975,-639
23,23,0.25,early_mover,sequential,1.34814487268264,1.01154044466841,27.971123512044,-29
23,23,0.25,early_mover,coordinated,2.13952395534805,14.7043570362433,20.0931161092744,27
23,23,0.25,early_mover,delayed_coordination,2.33200055581575,-0.367897612739341,0.946688600094149,43
23,23,0.25,sequential,coordinated,0.791379082665415,13.6928165915749,-7.87800740276953,56
23,23,0.25,sequential,delayed_coordination,0.983855683133115,-1.37943805740775,-27.0244349119498,72
23,23,0.25,coordinated,delayed_coordination,0.1924766004677,-15.0722546489826,-19.1464275091803,16
23,23,0.5,early_mover,sequential,-0.545039166269504,15.8388587029232,98.6156141442843,-146
23,23,0.5,early_mover,coordinated,0.702610000569763,10.4150348472873,19.5713889760289,157
23,23,0.5,early_mover,delayed_coordination,1.99865088710136,11.8398870443691,64.2221947511368,-52
23,23,0.5,sequential,coordinated,1.24764916683927,-5.42382385563593,-79.0442251682555,303
23,23,0.5,sequential,delayed_coordination,2.54369005337087,-3.9989716585541,-34.3934193931475,94
23,23,0.5,coordinated,delayed_coordination,1.2960408865316,1.42485219708183,44.650805775108,-209
23,23,0.75,early_mover,sequential,7.10107056286488,5.21037259116008,56.9374318781554,145
23,23,0.75,early_mover,coordinated,2.49532843504971,18.0597092452829,105.206034660515,-154
23,23,0.75,early_mover,delayed_coordination,9.28635078821945,7.97446064267439,21.2192065126198,253
23,23,0.75,sequential,coordinated,-4.60574212781516,12.8493366541228,48.2686027823597,-299
23,23,0.75,sequential,delayed_coordination,2.18528022535457,2.76408805151431,-35.7182253655355,108
23,23,0.75,coordinated,delayed_coordination,6.79102235316974,-10.0852486026085,-83.9868281478953,407
24,24,0.25,early_mover,sequential,-0.382903606568306,13.5062027500199,73.6118164089503,-170
24,24,0.25,early_mover,coordinated,-0.894501751858186,9.50644883993698,50.5287313707727,-215
24,24,0.25,early_mover,delayed_coordination,-1.04109394857406,17.8383225338055,76.4319905719017,-175
24,24,0.25,sequential,coordinated,-0.511598145289881,-3.99975391008292,-23.0830850381776,-45
24,24,0.25,sequential,delayed_coordination,-0.658190342005753,4.33211978378563,2.82017416295139,-5
24,24,0.25,coordinated,delayed_coordination,-0.146592196715872,8.33187369386854,25.903259201129,40
24,24,0.5,early_mover,sequential,-1.27793788235054,11.2880083476286,81.4156304100038,-62
24,24,0.5,early_mover,coordinated,3.59688971424119,8.69831372402504,-26.9312573313482,113
24,24,0.5,early_mover,delayed_coordination,-1.11671224273927,13.2509302974629,90.3286385919703,-87
24,24,0.5,sequential,coordinated,4.87482759659173,-2.58969462360361,-108.346887741352,175
24,24,0.5,sequential,delayed_coordination,0.161225639611274,1.96292194983428,8.91300818196646,-25
24,24,0.5,coordinated,delayed_coordination,-4.71360195698045,4.55261657343789,117.259895923318,-200
24,24,0.75,early_mover,sequential,6.76649670995619,1.93386906930141,49.5607878169139,69
24,24,0.75,early_mover,coordinated,19.9936682063164,-6.14237895803865,-160.464287120418,1083
24,24,0.75,early_mover,delayed_coordination,8.34944551573076,4.71229016919614,12.9103807926217,287
24,24,0.75,sequential,coordinated,13.2271714963602,-8.07624802734006,-210.025074937332,1014
24,24,0.75,sequential,delayed_coordination,1.58294880577458,2.77842109989473,-36.6504070242922,218
24,24,0.75,coordinated,delayed_coordination,-11.6442226905857,10.8546691272348,173.37466791304,-796
25,25,0.25,early_mover,sequential,-0.720931373043356,14.2766879592667,54.4243531808047,-153
25,25,0.25,early_mover,coordinated,0.429489141018649,-3.81641426067,21.3714724530228,-6
25,25,0.25,early_mover,delayed_coordination,-0.339781463819094,8.70035647042619,22.8211572736391,-74
25,25,0.25,sequential,coordinated,1.15042051406201,-18.0931022199367,-33.0528807277819,147
25,25,0.25,sequential,delayed_coordination,0.381149909224263,-5.57633148884048,-31.6031959071656,79
25,25,0.25,coordinated,delayed_coordination,-0.769270604837743,12.5167707310962,1.44968482061631,-68
25,25,0.5,early_mover,sequential,3.15696887570947,-10.0104281384758,24.2511936704914,-2
25,25,0.5,early_mover,coordinated,5.53736596694002,-14.3160795865891,-36.1319654378112,32
25,25,0.5,early_mover,delayed_coordination,2.52990927505081,-0.650816670563955,38.380910877589,-28
25,25,0.5,sequential,coordinated,2.38039709123055,-4.30565144811331,-60.3831591083026,34
25,25,0.5,sequential,delayed_coordination,-0.627059600658654,9.35961146791186,14.1297172070977,-26
25,25,0.5,coordinated,delayed_coordination,-3.0074566918892,13.6652629160252,74.5128763154003,-60
25,25,0.75,early_mover,sequential,7.31366378396113,7.94215238256137,46.6804466159283,111
25,25,0.75,early_mover,coordinated,22.0845077638327,-24.0963023252881,-160.83736443868,700
25,25,0.75,early_mover,delayed_coordination,5.32637242064072,8.8903348417189,78.8220591989084,20
25,25,0.75,sequential,coordinated,14.7708439798716,-32.0384547078495,-207.517811054608,589
25,25,0.75,sequential,delayed_coordination,-1.98729136332041,0.948182459157522,32.1416125829801,-91
25,25,0.75,coordinated,delayed_coordination,-16.758135343192,32.986637167007,239.659423637588,-680
26,26,0.25,early_mover,sequential,0.159449419461353,1.1698275034064,56.3720211327018,-77
26,26,0.25,early_mover,coordinated,-0.144435370864954,6.80004243906075,30.6899816424793,-122
26,26,0.25,early_mover,delayed_coordination,0.314448450366527,3.30757310087375,43.0085161671204,-87
26,26,0.25,sequential,coordinated,-0.303884790326308,5.63021493565435,-25.6820394902225,-45
26,26,0.25,sequential,delayed_coordination,0.154999030905174,2.13774559746736,-13.3635049655813,-10
26,26,0.25,coordinated,delayed_coordination,0.458883821231481,-3.49246933818699,12.3185345246411,35
26,26,0.5,early_mover,sequential,-1.28035590409034,2.77194039094019,100.984883044387,-119
26,26,0.5,early_mover,coordinated,0.929958108387069,-3.21782366528544,71.7755128856093,-106
26,26,0.5,early_mover,delayed_coordination,-2.0310959414837,3.24397253125073,80.8515053473468,-178
26,26,0.5,sequential,coordinated,2.21031401247741,-5.98976405622562,-29.2093701587773,13
26,26,0.5,sequential,delayed_coordination,-0.750740037393356,0.472032140310546,-20.1333776970398,-59
26,26,0.5,coordinated,delayed_coordination,-2.96105404987077,6.46179619653617,9.07599246173754,-72
26,26,0.75,early_mover,sequential,2.61742008338652,8.29130658186907,61.3536959773182,-43
26,26,0.75,early_mover,coordinated,11.0896854799039,-13.2100934387564,-95.6428399348952,254
26,26,0.75,early_mover,delayed_coordination,2.95926799856466,6.94804851725632,48.0348100383021,19
26,26,0.75,sequential,coordinated,8.47226539651737,-21.5014000206255,-156.996535912213,297
26,26,0.75,sequential,delayed_coordination,0.341847915178136,-1.34325806461274,-13.3188859390161,62
26,26,0.75,coordinated,delayed_coordination,-8.13041748133924,20.1581419560128,143.677649973197,-235
27,27,0.25,early_mover,sequential,0.282912526622923,11.5325755744604,71.9590515476302,-82
27,27,0.25,early_mover,coordinated,-0.207536940830295,4.72853118889014,40.6873409863902,-144
27,27,0.25,early_mover,delayed_coordination,1.06368177248898,4.49194125174233,49.1908986810236,-46
27,27,0.25,sequential,coordinated,-0.490449467453217,-6.80404438557025,-31.2717105612401,-62
27,27,0.25,sequential,delayed_coordination,0.780769245866054,-7.04063432271806,-22.7681528666067,36
27,27,0.25,coordinated,delayed_coordination,1.27121871331927,-0.236589937147812,8.5035576946334,98
27,27,0.5,early_mover,sequential,-0.45978195282656,4.26968576539633,109.559691299894,25
27,27,0.5,early_mover,coordinated,4.19416881239346,-24.3770916751943,17.6117555857531,377
27,27,0.5,early_mover,delayed_coordination,3.73773642561339,-7.04574964442497,62.2477558758831,-15
27,27,0.5,sequential,coordinated,4.65395076522002,-28.6467774405906,-91.9479357141408,352
27,27,0.5,sequential,delayed_coordination,4.19751837843995,-11.3154354098213,-47.3119354240109,-40
27,27,0.5,coordinated,delayed_coordination,-0.456432386780065,17.3313420307693,44.6360002901299,-392
27,27,0.75,early_mover,sequential,9.72401266869025,-10.0701874802162,41.2147411015796,212
27,27,0.75,early_mover,coordinated,16.0082771157774,-7.4483609625959,-13.6385409326917,229
27,27,0.75,early_mover,delayed_coordination,6.16507441983708,9.63218738961251,115.009706199758,7
27,27,0.75,sequential,coordinated,6.28426444708718,2.62182651762032,-54.8532820342714,17
27,27,0.75,sequential,delayed_coordination,-3.55893824885317,19.7023748698287,73.794965098178,-205
27,27,0.75,coordinated,delayed_coordination,-9.84320269594035,17.0805483522084,128.648247132449,-222
28,28,0.25,early_mover,sequential,0.432455045447398,-0.0652645257824247,37.6997473498227,-81
28,28,0.25,early_mover,coordinated,-0.546723831882062,7.20507448901526,53.5093203207475,-108
28,28,0.25,early_mover,delayed_coordination,-0.55573978862968,1.43850612493549,57.5125078285291,-144
28,28,0.25,sequential,coordinated,-0.97917887732946,7.27033901479768,15.8095729709248,-27
28,28,0.25,sequential,delayed_coordination,-0.988194834077078,1.50377065071791,19.8127604787064,-63
28,28,0.25,coordinated,delayed_coordination,-0.00901595674761779,-5.76656836407977,4.0031875077816,-36
28,28,0.5,early_mover,sequential,-1.47467001467041,7.79170870150364,124.683269667238,-171
28,28,0.5,early_mover,coordinated,3.40208305714785,1.11576904095367,65.6041261721455,122
28,28,0.5,early_mover,delayed_coordination,0.783499728360596,10.1898191636496,99.0309920866487,-122
28,28,0.5,sequential,coordinated,4.87675307181826,-6.67593966054997,-59.0791434950925,293
28,28,0.5,sequential,delayed_coordination,2.258169743031,2.39811046214601,-25.6522775805893,49
28,28,0.5,coordinated,delayed_coordination,-2.61858332878725,9.07405012269598,33.4268659145032,-244
28,28,0.75,early_mover,sequential,2.70956647498454,2.31206664809741,76.6367193596245,-12
28,28,0.75,early_mover,coordinated,5.14909743918881,-2.27625038865858,51.2032763934019,99
28,28,0.75,early_mover,delayed_coordination,3.17555506212399,2.86281480418037,72.6233155437155,62
28,28,0.75,sequential,coordinated,2.43953096420427,-4.588317036756,-25.4334429662226,111
28,28,0.75,sequential,delayed_coordination,0.465988587139449,0.55074815608296,-4.01340381590899,74
28,28,0.75,coordinated,delayed_coordination,-1.97354237706482,5.13906519283896,21.4200391503136,-37
29,29,0.25,early_mover,sequential,-0.431165699443198,10.0614419860207,43.0664293661521,25
29,29,0.25,early_mover,coordinated,1.77700848409158,9.58041120053389,17.662262777817,-57
29,29,0.25,early_mover,delayed_coordination,0.597710560233779,15.2656724181083,65.3503197921104,-32
29,29,0.25,sequential,coordinated,2.20817418353478,-0.481030785486837,-25.4041665883351,-82
29,29,0.25,sequential,delayed_coordination,1.02887625967698,5.20423043208757,22.2838904259584,-57
29,29,0.25,coordinated,delayed_coordination,-1.1792979238578,5.68526121757441,47.6880570142935,25
29,29,0.5,early_mover,sequential,1.92089117190001,19.0889931342245,78.513486151759,-22
29,29,0.5,early_mover,coordinated,5.6482524644985,29.7317269170988,40.1333685802306,62
29,29,0.5,early_mover,delayed_coordination,1.45882405589535,24.2562235667269,63.5585063540611,-88
29,29,0.5,sequential,coordinated,3.72736129259849,10.6427337828743,-38.3801175715284,84
29,29,0.5,sequential,delayed_coordination,-0.462067116004661,5.16723043250238,-14.9549797976979,-66
29,29,0.5,coordinated,delayed_coordination,-4.18942840860315,-5.47550335037192,23.4251377738306,-150
29,29,0.75,early_mover,sequential,1.34241696520291,21.1861821500603,79.5813401985035,53
29,29,0.75,early_mover,coordinated,6.59379520628784,40.6192359735581,80.4995676075682,251
29,29,0.75,early_mover,delayed_coordination,-0.622921912254952,17.7849364310299,117.583491035641,-61
29,29,0.75,sequential,coordinated,5.25137824108492,19.4330538234977,0.918227409064684,198
29,29,0.75,sequential,delayed_coordination,-1.96533887745787,-3.40124571903041,38.0021508371374,-114
29,29,0.75,coordinated,delayed_coordination,-7.21671711854279,-22.8342995425281,37.0839234280727,-312
30,30,0.25,early_mover,sequential,-0.219437516664556,12.53057110164,100.235907134345,-188
30,30,0.25,early_mover,coordinated,3.92464648049054,6.48383579052722,-6.65870389695283,56
30,30,0.25,early_mover,delayed_coordination,1.53635492493991,9.97100640775318,60.836076511689,-98
30,30,0.25,sequential,coordinated,4.14408399715509,-6.04673531111274,-106.894611031298,244
30,30,0.25,sequential,delayed_coordination,1.75579244160447,-2.55956469388678,-39.3998306226558,90
30,30,0.25,coordinated,delayed_coordination,-2.38829155555062,3.48717061722596,67.4947804086419,-154
30,30,0.5,early_mover,sequential,0.926926942905936,18.4359249766807,86.2880707231454,-113
30,30,0.5,early_mover,coordinated,-0.78546817933082,22.4604355662517,125.078607762354,-375
30,30,0.5,early_mover,delayed_coordination,0.638312378043622,15.2870121443119,83.81415815439,-46
30,30,0.5,sequential,coordinated,-1.71239512223676,4.02451058957107,38.7905370392082,-262
30,30,0.5,sequential,delayed_coordination,-0.288614564862314,-3.14891283236872,-2.4739125687554,67
30,30,0.5,coordinated,delayed_coordination,1.42378055737444,-7.17342342193979,-41.2644496079636,329
30,30,0.75,early_mover,sequential,15.4535844205484,8.26278953394578,11.8032069032613,188
30,30,0.75,early_mover,coordinated,22.7952187798781,-1.96004290362933,-96.0303963312933,773
30,30,0.75,early_mover,delayed_coordination,13.9361722062148,9.47877478375247,36.2251925809439,207
30,30,0.75,sequential,coordinated,7.34163435932973,-10.2228324375751,-107.833603234555,585
30,30,0.75,sequential,delayed_coordination,-1.51741221433355,1.21598524980669,24.4219856776826,19
30,30,0.75,coordinated,delayed_coordination,-8.85904657366328,11.4388176873818,132.255588912237,-566
31,31,0.25,early_mover,sequential,1.19195093760369,6.56400100177046,28.8830309188529,-51
31,31,0.25,early_mover,coordinated,1.93434528300941,6.09062479563454,22.1975978455462,-53
31,31,0.25,early_mover,delayed_coordination,-0.2021799095874,4.6475278232017,38.4958349785238,-83
31,31,0.25,sequential,coordinated,0.742394345405714,-0.473376206135924,-6.68543307330674,-2
31,31,0.25,sequential,delayed_coordination,-1.39413084719109,-1.91647317856876,9.61280405967091,-32
31,31,0.25,coordinated,delayed_coordination,-2.13652519259681,-1.44309697243284,16.2982371329776,-30
31,31,0.5,early_mover,sequential,4.71290085748041,11.4542715641418,31.7059254417768,-16
31,31,0.5,early_mover,coordinated,5.16488350828921,8.84491390132422,22.9103470225307,-201
31,31,0.5,early_mover,delayed_coordination,3.17897481848637,18.0980767844096,55.6672526412021,9
31,31,0.5,sequential,coordinated,0.451982650808802,-2.60935766281756,-8.79557841924611,-185
31,31,0.5,sequential,delayed_coordination,-1.53392603899404,6.64380522026778,23.9613271994253,25
31,31,0.5,coordinated,delayed_coordination,-1.98590868980284,9.25316288308534,32.7569056186715,210
31,31,0.75,early_mover,sequential,5.50652373805221,21.7474789468199,64.8914253744508,33
31,31,0.75,early_mover,coordinated,6.92520094204255,10.7430841082623,33.1623421155166,85
31,31,0.75,early_mover,delayed_coordination,4.49768822196532,14.7227453867413,68.7951292709795,-153
31,31,0.75,sequential,coordinated,1.41867720399034,-11.0043948385576,-31.7290832589342,52
31,31,0.75,sequential,delayed_coordination,-1.00883551608689,-7.02473356007857,3.90370389652867,-186
31,31,0.75,coordinated,delayed_coordination,-2.42751272007723,3.979661278479,35.6327871554629,-238
32,32,0.25,early_mover,sequential,0.489016448691373,2.07901179267549,43.2993232974795,-55
32,32,0.25,early_mover,coordinated,-0.230112592845671,3.98200191969659,45.9889351336469,-75
32,32,0.25,early_mover,delayed_coordination,1.53026393015941,0.37823324726071,16.9741085897103,-55
32,32,0.25,sequential,coordinated,-0.719129041537045,1.9029901270211,2.68961183616739,-20
32,32,0.25,sequential,delayed_coordination,1.04124748146803,-1.70077854541478,-26.3252147077692,0
32,32,0.25,coordinated,delayed_coordination,1.76037652300508,-3.60376867243588,-29.0148265439366,20
32,32,0.5,early_mover,sequential,0.716958073160825,9.48092791071264,67.00342444952,-86
32,32,0.5,early_mover,coordinated,6.57214007956986,-10.2293954773756,-48.0064417166277,262
32,32,0.5,early_mover,delayed_coordination,0.160663110677291,12.2490322993016,72.6698782007975,-72
32,32,0.5,sequential,coordinated,5.85518200640904,-19.7103233880882,-115.009866166148,348
32,32,0.5,sequential,delayed_coordination,-0.556294962483534,2.76810438858899,5.66645375127746,14
32,32,0.5,coordinated,delayed_coordination,-6.41147696889257,22.4784277766772,120.676319917425,-334
32,32,0.75,early_mover,sequential,0.255157178384763,19.8189941735224,148.466222342514,-156
32,32,0.75,early_mover,coordinated,22.6663651019218,-22.5379420865868,-165.325044189533,783
32,32,0.75,early_mover,delayed_coordination,-1.43298678214634,10.7524365084622,128.704715625421,-92
32,32,0.75,sequential,coordinated,22.411207923537,-42.3569362601092,-313.791266532047,939
32,32,0.75,sequential,delayed_coordination,-1.68814396053111,-9.06655766506012,-19.761506717093,64
32,32,0.75,coordinated,delayed_coordination,-24.0993518840681,33.290378595049,294.029759814954,-875
33,33,0.25,early_mover,sequential,-0.358523905778867,6.97101155486149,64.1184671114365,-96
33,33,0.25,early_mover,coordinated,-1.08041823231656,3.82012256479754,66.2547269261795,-201
33,33,0.25,early_mover,delayed_coordination,-0.805980061561598,10.8245634950818,51.812325641537,-88
33,33,0.25,sequential,coordinated,-0.721894326537694,-3.15088899006395,2.13625981474297,-105
33,33,0.25,sequential,delayed_coordination,-0.447456155782731,3.85355194022031,-12.3061414698996,8
33,33,0.25,coordinated,delayed_coordination,0.274438170754962,7.00444093028426,-14.4424012846425,113
33,33,0.5,early_mover,sequential,-1.27610387257113,11.2160966682822,117.86211260896,-312
33,33,0.5,early_mover,coordinated,3.47446393019216,5.51542548974172,-7.70279705531379,-237
33,33,0.5,early_mover,delayed_coordination,0.396702124573395,10.1022157061018,70.3173851656866,-161
33,33,0.5,sequential,coordinated,4.75056780276329,-5.70067117854049,-125.564909664274,75
33,33,0.5,sequential,delayed_coordination,1.67280599714452,-1.11388096218036,-47.5447274432738,151
33,33,0.5,coordinated,delayed_coordination,-3.07776180561876,4.58679021636013,78.0201822210004,76
33,33,0.75,early_mover,sequential,5.71574676134048,-10.5153963022707,20.1471827426847,161
33,33,0.75,early_mover,coordinated,5.08638951677116,-5.48936860990989,55.6069342474241,341
33,33,0.75,early_mover,delayed_coordination,6.43041324179376,5.10752086519869,-0.469107632629175,160
